,match_id,steam_id,total_money_per_map,total_money
0,0,76561197960710573,69000.0,69000
1,0,76561197965021087,61900.0,61900
2,0,76561197996370184,58700.0,58700
3,0,76561198013243326,70500.0,70500
4,0,76561198016432560,70400.0,70400
5,0,76561198037812456,72200.0,72200
6,0,76561198043769572,60500.0,60500
7,0,76561198058500492,60300.0,60300
8,0,76561198114929868,70200.0,70200
9,0,76561198164970560,62200.0,62200
10,64102,76561198000840879,79150.0,158300
11,64102,76561198028485222,82000.0,164000
12,64102,76561198047826077,76900.0,153800
13,64102,76561198053186000,83750.0,167500
14,64102,76561198084886904,77800.0,155600
15,64102,76561198098166757,79100.0,158200
16,64102,76561198135021031,79750.0,159500
17,64102,76561198161674889,84350.0,168700
18,64102,76561198381816431,78500.0,157000
19,64102,76561198844068238,80200.0,160400
20,64103,76561197961491680,69900.0,139800
21,64103,76561197980122997,67450.0,134900
22,64103,76561197989744167,74800.0,149600
23,64103,76561197997556936,67750.0,135500
24,64103,76561198005967969,73550.0,147100
25,64103,76561198006920295,73650.0,147300
26,64103,76561198044118796,67000.0,134000
27,64103,76561198081528911,76350.0,152700
28,64103,76561198113666193,75700.0,151400
29,64103,76561198182462587,67100.0,134200
30,64104,76561197980539257,83800.0,251400
31,64104,76561198046102181,84766.66666666667,254300
32,64104,76561198085180615,82000.0,246000
33,64104,76561198138113790,83900.0,251700
34,64104,76561198152075689,84500.0,253500
35,64104,76561198162530758,85966.66666666667,257900
36,64104,76561198215214621,85333.33333333333,256000
37,64104,76561198260959350,84133.33333333333,252400
38,64104,76561198287546191,84400.0,253200
39,64104,76561198362970723,86300.0,258900
40,64105,76561197961610974,72775.0,145550
41,64105,76561197973730803,75900.0,151800
42,64105,76561197989423065,78125.0,156250
43,64105,76561197991451104,73600.0,147200
44,64105,76561197999584343,77575.0,155150
45,64105,76561198010975327,74800.0,149600
46,64105,76561198041416993,80125.0,160250
47,64105,76561198063336407,78475.0,156950
48,64105,76561198064353169,73250.0,146500
49,64105,76561198118196092,74250.0,148500
50,64106,76561197975788552,66850.0,133700
51,64106,76561198000966939,55475.0,110950
52,64106,76561198025448130,67400.0,134800
53,64106,76561198044840457,65650.0,131300
54,64106,76561198093024328,56725.0,113450
55,64106,76561198119098292,66200.0,132400
56,64106,76561198138583931,55625.0,111250
57,64106,76561198242170724,55225.0,110450
58,64106,76561198246422692,64450.0,128900
59,64106,76561199103903099,57175.0,114350
60,64107,76561197963504595,68425.0,136850
61,64107,76561197964604204,70325.0,140650
62,64107,76561197991584421,64100.0,128200
63,64107,76561197996060155,74425.0,148850
64,64107,76561197999432166,62750.0,125500
65,64107,76561198002941469,62500.0,125000
66,64107,76561198033392496,71275.0,142550
67,64107,76561198153092130,70225.0,140450
68,64107,76561198260828002,63500.0,127000
69,64107,76561198964969699,65000.0,130000
70,64108,76561197998197366,85100.0,255300
71,64108,76561197999855911,81633.33333333333,244900
72,64108,76561198000984547,84100.0,252300
73,64108,76561198014778202,87633.33333333333,262900
74,64108,76561198085180615,79150.0,237450
75,64108,76561198138113790,80283.33333333333,240850
76,64108,76561198152075689,80750.0,242250
77,64108,76561198171689321,81400.0,244200
78,64108,76561198215214621,82050.0,246150
79,64108,76561198260959350,80683.33333333333,242050
80,64109,76561197977105184,90800.0,181600
81,64109,76561197979669175,87450.0,174900
82,64109,76561197996370184,93000.0,186000
83,64109,76561198023592320,88150.0,176300
84,64109,76561198028458803,92300.0,184600
85,64109,76561198043769572,91950.0,183900
86,64109,76561198058500492,93750.0,187500
87,64109,76561198064058958,89900.0,179800
88,64109,76561198077802866,87500.0,175000
89,64109,76561198164970560,92500.0,185000
90,64111,76561197982141573,69050.0,207150
91,64111,76561197985246786,71283.33333333333,213850
92,64111,76561197986829261,69650.0,208950
93,64111,76561198033438750,74516.66666666667,223550
94,64111,76561198076696741,70483.33333333333,211450
95,64111,76561198081687729,70716.66666666667,212150
96,64111,76561198131690816,76716.66666666667,230150
97,64111,76561198134164683,77116.66666666667,231350
98,64111,76561198169560297,76050.0,228150
99,64111,76561198215434685,76183.33333333333,228550
100,64112,76561197987452984,96475.0,192950
101,64112,76561198050057750,96425.0,192850
102,64112,76561198081399667,93675.0,187350
103,64112,76561198088906330,95775.0,191550
104,64112,76561198096708443,94725.0,189450
105,64112,76561198117680294,96375.0,192750
106,64112,76561198184131963,93925.0,187850
107,64112,76561198190351467,98275.0,196550
108,64112,76561198256368386,90775.0,181550
109,64112,76561198298496976,92725.0,185450
110,64113,76561197972242917,77275.0,154550
111,64113,76561197999825422,78625.0,157250
112,64113,76561198012872053,80175.0,160350
113,64113,76561198036125584,74125.0,148250
114,64113,76561198041683378,81375.0,162750
115,64113,76561198068944951,75775.0,151550
116,64113,76561198127236290,74675.0,149350
117,64113,76561198134401925,72225.0,144450
118,64113,76561198173201923,73875.0,147750
119,64113,76561198317627284,72875.0,145750
120,64114,76561197967432889,76425.0,152850
121,64114,76561197973140692,83700.0,167400
122,64114,76561197975788552,83100.0,166200
123,64114,76561197978153090,78525.0,157050
124,64114,76561198025448130,83250.0,166500
125,64114,76561198028790343,77675.0,155350
126,64114,76561198044840457,83500.0,167000
127,64114,76561198064010365,77075.0,154150
128,64114,76561198119098292,81550.0,163100
129,64114,76561198124405065,76525.0,153050
130,64116,76561198000840879,80850.0,161700
131,64116,76561198028485222,82250.0,164500
132,64116,76561198053186000,83400.0,166800
133,64116,76561198128804839,77925.0,155850
134,64116,76561198131356591,76525.0,153050
135,64116,76561198135021031,80000.0,160000
136,64116,76561198143294452,77925.0,155850
137,64116,76561198148561509,77375.0,154750
138,64116,76561198161674889,82650.0,165300
139,64116,76561198169934019,79125.0,158250
140,64117,76561198012942306,62075.0,124150
141,64117,76561198026172148,66800.0,133600
142,64117,76561198027720879,61625.0,123250
143,64117,76561198063050058,63975.0,127950
144,64117,76561198085454463,62125.0,124250
145,64117,76561198116222443,68150.0,136300
146,64117,76561198210531413,67450.0,134900
147,64117,76561198265095395,62475.0,124950
148,64117,76561198278441856,70650.0,141300
149,64117,76561198950367286,67950.0,135900
150,64118,76561197997089704,65400.0,130800
151,64118,76561198014912532,69050.0,138100
152,64118,76561198029385843,67050.0,134100
153,64118,76561198062569560,64000.0,128000
154,64118,76561198064490730,66050.0,132100
155,64118,76561198168381325,64350.0,128700
156,64118,76561198226414952,71300.0,142600
157,64118,76561198235968634,67500.0,135000
158,64118,76561198238813650,66850.0,133700
159,64118,76561198353446220,65950.0,131900
160,64119,76561197986831501,87825.0,175650
161,64119,76561197990366996,80500.0,161000
162,64119,76561197992388630,81350.0,162700
163,64119,76561197997371252,89625.0,179250
164,64119,76561198017997306,88275.0,176550
165,64119,76561198075518731,79500.0,159000
166,64119,76561198121093297,79900.0,159800
167,64119,76561198222656736,91575.0,183150
168,64119,76561198258187741,92275.0,184550
169,64119,76561198403254349,83000.0,166000
170,64120,76561198033438750,86233.33333333333,258700
171,64120,76561198085180615,84983.33333333333,254950
172,64120,76561198131690816,84466.66666666667,253400
173,64120,76561198134164683,85600.0,256800
174,64120,76561198138113790,85350.0,256050
175,64120,76561198152075689,83016.66666666667,249050
176,64120,76561198169560297,84233.33333333333,252700
177,64120,76561198215214621,86016.66666666667,258050
178,64120,76561198215434685,83900.0,251700
179,64120,76561198260959350,82416.66666666667,247250
180,64121,76561197989744167,85775.0,171550
181,64121,76561197996370184,86725.0,173450
182,64121,76561198005967969,86225.0,172450
183,64121,76561198006920295,85375.0,170750
184,64121,76561198043769572,87625.0,175250
185,64121,76561198058500492,89475.0,178950
186,64121,76561198064058958,85675.0,171350
187,64121,76561198081528911,87475.0,174950
188,64121,76561198113666193,90775.0,181550
189,64121,76561198164970560,86875.0,173750
190,64123,76561197979126082,72800.0,145600
191,64123,76561198000968105,77125.0,154250
192,64123,76561198006282027,79925.0,159850
193,64123,76561198011507915,73550.0,147100
194,64123,76561198029492496,75850.0,151700
195,64123,76561198048720735,79225.0,158450
196,64123,76561198119114947,79225.0,158450
197,64123,76561198150673360,75750.0,151500
198,64123,76561198155055663,76775.0,153550
199,64123,76561198156373160,75000.0,150000
200,64124,76561197985260831,71175.0,142350
201,64124,76561198087510793,72425.0,144850
202,64124,76561198144545180,70175.0,140350
203,64124,76561198154726241,73675.0,147350
204,64124,76561198165373386,59050.0,118100
205,64124,76561198244467598,60700.0,121400
206,64124,76561198303750935,61350.0,122700
207,64124,76561198839305865,73825.0,147650
208,64124,76561198975154160,60050.0,120100
209,64124,76561199060368920,62150.0,124300
210,64125,76561198010426775,76050.0,228150
211,64125,76561198012528425,77116.66666666667,231350
212,64125,76561198026620771,76366.66666666667,229100
213,64125,76561198038463715,76483.33333333333,229450
214,64125,76561198055312314,74633.33333333333,223900
215,64125,76561198069862260,74250.0,222750
216,64125,76561198095859748,76566.66666666667,229700
217,64125,76561198107964929,76000.0,228000
218,64125,76561198148047557,76683.33333333333,230050
219,64125,76561198161756624,75766.66666666667,227300
220,64126,76561198027369742,69475.0,138950
221,64126,76561198043251514,66025.0,132050
222,64126,76561198077214347,74025.0,148050
223,64126,76561198096933265,76625.0,153250
224,64126,76561198127628329,73275.0,146550
225,64126,76561198142847838,64775.0,129550
226,64126,76561198160486877,72575.0,145150
227,64126,76561198206946464,68075.0,136150
228,64126,76561198294381090,72725.0,145450
229,64126,76561198825534162,68825.0,137650
230,64127,76561197987452984,87725.0,175450
231,64127,76561198000966939,85700.0,171400
232,64127,76561198050057750,87275.0,174550
233,64127,76561198093024328,87950.0,175900
234,64127,76561198117680294,86475.0,172950
235,64127,76561198138583931,85950.0,171900
236,64127,76561198184131963,87675.0,175350
237,64127,76561198190351467,89075.0,178150
238,64127,76561198242170724,85950.0,171900
239,64127,76561199103903099,87350.0,174700
240,64128,76561197961610974,70725.0,141450
241,64128,76561197973140692,64700.0,129400
242,64128,76561197975788552,64300.0,128600
243,64128,76561197989423065,70125.0,140250
244,64128,76561197999584343,71325.0,142650
245,64128,76561198025448130,64850.0,129700
246,64128,76561198041416993,71225.0,142450
247,64128,76561198044840457,63750.0,127500
248,64128,76561198063336407,72675.0,145350
249,64128,76561198119098292,63450.0,126900
250,64129,76561197963429969,66775.0,133550
251,64129,76561197984677887,54975.0,109950
252,64129,76561197986750358,66225.0,132450
253,64129,76561197995620068,55525.0,111050
254,64129,76561198008113716,54975.0,109950
255,64129,76561198026526169,54575.0,109150
256,64129,76561198072279954,63925.0,127850
257,64129,76561198077608198,65875.0,131750
258,64129,76561198372820988,65925.0,131850
259,64129,76561198414228955,53825.0,107650
260,64130,76561198013596656,68366.66666666667,205100
261,64130,76561198026618874,72150.0,216450
262,64130,76561198036704646,68133.33333333333,204400
263,64130,76561198052775739,71616.66666666667,214850
264,64130,76561198070287904,73350.0,220050
265,64130,76561198083030857,70766.66666666667,212300
266,64130,76561198126171426,73383.33333333333,220150
267,64130,76561198131105028,69433.33333333333,208300
268,64130,76561198263887117,68100.0,204300
269,64130,76561198327980204,75750.0,227250
270,64132,76561198028292758,71916.66666666667,215750
271,64132,76561198034202275,71116.66666666667,213350
272,64132,76561198044045107,70516.66666666667,211550
273,64132,76561198045433304,71650.0,214950
274,64132,76561198059714128,71416.66666666667,214250
275,64132,76561198081484775,69516.66666666667,208550
276,64132,76561198121220486,70183.33333333333,210550
277,64132,76561198146207066,71683.33333333333,215050
278,64132,76561198208074320,70350.0,211050
279,64132,76561198246607476,71150.0,213450
280,64133,76561197961610974,70383.33333333333,211150
281,64133,76561197989423065,71916.66666666667,215750
282,64133,76561197999584343,73350.0,220050
283,64133,76561198041416993,73916.66666666667,221750
284,64133,76561198063336407,75383.33333333333,226150
285,64133,76561198085180615,75083.33333333333,225250
286,64133,76561198138113790,76916.66666666667,230750
287,64133,76561198152075689,74683.33333333333,224050
288,64133,76561198215214621,76483.33333333333,229450
289,64133,76561198260959350,74083.33333333333,222250
290,64134,76561197986831501,69066.66666666667,207200
291,64134,76561197997371252,72300.0,216900
292,64134,76561198010426775,66883.33333333333,200650
293,64134,76561198012528425,67816.66666666667,203450
294,64134,76561198017997306,72200.0,216600
295,64134,76561198038463715,68083.33333333333,204250
296,64134,76561198069862260,65750.0,197250
297,64134,76561198148047557,67916.66666666667,203750
298,64134,76561198222656736,71866.66666666667,215600
299,64134,76561198258187741,72600.0,217800
300,64135,76561197978321481,69575.0,139150
301,64135,76561197994395491,71775.0,143550
302,64135,76561197997981170,70875.0,141750
303,64135,76561197998197366,75725.0,151450
304,64135,76561197999855911,75075.0,150150
305,64135,76561198000984547,76075.0,152150
306,64135,76561198012987839,68575.0,137150
307,64135,76561198014778202,75575.0,151150
308,64135,76561198047402862,69175.0,138350
309,64135,76561198171689321,76925.0,153850
310,64136,76561198014912532,68116.66666666667,204350
311,64136,76561198075816287,70133.33333333333,210400
312,64136,76561198168381325,67683.33333333333,203050
313,64136,76561198226414952,72283.33333333333,216850
314,64136,76561198235968634,69283.33333333333,207850
315,64136,76561198281028374,72800.0,218400
316,64136,76561198324003325,68766.66666666667,206300
317,64136,76561198341996771,74066.66666666667,222200
318,64136,76561198350279986,70300.0,210900
319,64136,76561198353446220,68716.66666666667,206150
320,64137,76561197983956651,58125.0,116250
321,64137,76561197990682262,56225.0,112450
322,64137,76561197996678278,70475.0,140950
323,64137,76561198004115516,64025.0,128050
324,64137,76561198004854956,54575.0,109150
325,64137,76561198010511021,55075.0,110150
326,64137,76561198022365638,65175.0,130350
327,64137,76561198064864198,66675.0,133350
328,64137,76561198131369187,56425.0,112850
329,64137,76561198160709585,68375.0,136750
330,64138,76561198054774651,62850.0,125700
331,64138,76561198089905186,71175.0,142350
332,64138,76561198107371885,61550.0,123100
333,64138,76561198132385509,68975.0,137950
334,64138,76561198137226580,64550.0,129100
335,64138,76561198203239207,72175.0,144350
336,64138,76561198210934463,69775.0,139550
337,64138,76561198281981407,60950.0,121900
338,64138,76561198376077082,70325.0,140650
339,64138,76561198377868603,63300.0,126600
340,64139,76561197993724724,75000.0,150000
341,64139,76561198001735279,75250.0,150500
342,64139,76561198045808313,73000.0,146000
343,64139,76561198052394260,74250.0,148500
344,64139,76561198076595434,74850.0,149700
345,64139,76561198090430405,76700.0,153400
346,64139,76561198136933862,74550.0,149100
347,64139,76561198140337447,76650.0,153300
348,64139,76561198189327079,74850.0,149700
349,64139,76561198272424542,72400.0,144800
350,64140,76561197964201626,69200.0,138400
351,64140,76561197965046352,76875.0,153750
352,64140,76561197966998591,74175.0,148350
353,64140,76561197984266377,69550.0,139100
354,64140,76561198011732823,73675.0,147350
355,64140,76561198018027263,74275.0,148550
356,64140,76561198018557005,74575.0,149150
357,64140,76561198091727390,69350.0,138700
358,64140,76561198109759225,69250.0,138500
359,64140,76561198394158362,70550.0,141100
360,64142,76561198000840879,80083.33333333333,240250
361,64142,76561198012942306,75583.33333333333,226750
362,64142,76561198027720879,76750.0,230250
363,64142,76561198028485222,79083.33333333333,237250
364,64142,76561198053186000,81750.0,245250
365,64142,76561198063050058,79416.66666666667,238250
366,64142,76561198085454463,77750.0,233250
367,64142,76561198135021031,77616.66666666667,232850
368,64142,76561198161674889,80616.66666666667,241850
369,64142,76561198265095395,77383.33333333333,232150
370,64143,76561198076595434,69900.0,139800
371,64143,76561198089905186,75975.0,151950
372,64143,76561198090430405,72050.0,144100
373,64143,76561198132385509,74925.0,149850
374,64143,76561198136933862,69600.0,139200
375,64143,76561198140337447,68700.0,137400
376,64143,76561198189327079,69150.0,138300
377,64143,76561198203239207,76525.0,153050
378,64143,76561198210934463,76775.0,153550
379,64143,76561198376077082,77575.0,155150
380,64144,76561197965046352,92100.0,184200
381,64144,76561197966998591,91000.0,182000
382,64144,76561197967516987,85525.0,171050
383,64144,76561198011732823,94500.0,189000
384,64144,76561198018027263,91900.0,183800
385,64144,76561198018557005,91750.0,183500
386,64144,76561198020474058,88575.0,177150
387,64144,76561198028514655,86675.0,173350
388,64144,76561198067197966,87375.0,174750
389,64144,76561198079574545,88625.0,177250
390,64145,76561198002087738,83425.0,166850
391,64145,76561198045379532,83050.0,166100
392,64145,76561198047256996,85550.0,171100
393,64145,76561198129056988,83325.0,166650
394,64145,76561198130248345,83775.0,167550
395,64145,76561198143868310,82525.0,165050
396,64145,76561198152052817,84950.0,169900
397,64145,76561198352656104,83975.0,167950
398,64145,76561198402229798,83900.0,167800
399,64145,76561198880299543,84250.0,168500
400,64146,76561197976393269,85575.0,171150
401,64146,76561198002051785,85975.0,171950
402,64146,76561198006489426,85525.0,171050
403,64146,76561198045379532,81050.0,162100
404,64146,76561198047256996,82200.0,164400
405,64146,76561198059759920,86975.0,173950
406,64146,76561198152052817,81700.0,163400
407,64146,76561198364937038,87925.0,175850
408,64146,76561198402229798,83550.0,167100
409,64146,76561198880299543,80300.0,160600
410,64148,76561197960282565,64875.0,129750
411,64148,76561197963694984,61975.0,123950
412,64148,76561197980944787,61875.0,123750
413,64148,76561198045739761,59925.0,119850
414,64148,76561198088906330,50075.0,100150
415,64148,76561198096708443,50725.0,101450
416,64148,76561198098344244,62125.0,124250
417,64148,76561198099142153,51475.0,102950
418,64148,76561198155754447,51525.0,103050
419,64148,76561198298496976,52775.0,105550
420,64149,76561197976393269,76812.5,307250
421,64149,76561198002051785,77212.5,308850
422,64149,76561198006489426,78787.5,315150
423,64149,76561198013230247,78062.5,312250
424,64149,76561198045397601,77287.5,309150
425,64149,76561198048266764,78262.5,313050
426,64149,76561198059759920,79062.5,316250
427,64149,76561198151914303,77762.5,311050
428,64149,76561198364937038,79362.5,317450
429,64149,76561198403715595,78812.5,315250
430,64150,76561197963504595,88316.66666666667,264950
431,64150,76561197964604204,87483.33333333333,262450
432,64150,76561197996060155,85183.33333333333,255550
433,64150,76561198033392496,86050.0,258150
434,64150,76561198033438750,89533.33333333333,268600
435,64150,76561198131690816,86466.66666666667,259400
436,64150,76561198134164683,88733.33333333333,266200
437,64150,76561198153092130,89150.0,267450
438,64150,76561198169560297,88166.66666666667,264500
439,64150,76561198215434685,90233.33333333333,270700
440,64151,76561197962148507,81125.0,162250
441,64151,76561198027348753,80275.0,160550
442,64151,76561198031908632,81025.0,162050
443,64151,76561198085180615,79550.0,159100
444,64151,76561198138113790,79900.0,159800
445,64151,76561198146202997,80275.0,160550
446,64151,76561198152075689,79600.0,159200
447,64151,76561198215214621,79000.0,158000
448,64151,76561198260959350,78300.0,156600
449,64151,76561198287546191,78525.0,157050
450,64152,76561197967405985,81200.0,243600
451,64152,76561197981838389,84316.66666666667,252950
452,64152,76561197997773713,81633.33333333333,244900
453,64152,76561198035708913,85150.0,255450
454,64152,76561198050779850,82400.0,247200
455,64152,76561198051199585,82500.0,247500
456,64152,76561198065008765,85916.66666666667,257750
457,64152,76561198093162249,82966.66666666667,248900
458,64152,76561198129504682,84316.66666666667,252950
459,64152,76561198326172243,84150.0,252450
460,64153,76561197967432889,60950.0,121900
461,64153,76561197969438752,68050.0,136100
462,64153,76561197978153090,60200.0,120400
463,64153,76561197988449791,70400.0,140800
464,64153,76561198028790343,60500.0,121000
465,64153,76561198032071879,67850.0,135700
466,64153,76561198034581576,66900.0,133800
467,64153,76561198064010365,59150.0,118300
468,64153,76561198124405065,59800.0,119600
469,64153,76561198140853900,67450.0,134900
470,64154,76561197962205264,59950.0,179850
471,64154,76561197978970283,63866.666666666664,191600
472,64154,76561197982036918,62466.666666666664,187400
473,64154,76561197992096398,62616.666666666664,187850
474,64154,76561198130440634,60500.0,181500
475,64154,76561198160794709,60850.0,182550
476,64154,76561198200499598,60466.666666666664,181400
477,64154,76561198203405731,63083.333333333336,189250
478,64154,76561198228964552,62183.333333333336,186550
479,64154,76561198276534844,59100.0,177300
480,64155,76561197965809411,68250.0,136500
481,64155,76561197985097994,68500.0,137000
482,64155,76561197991432466,65675.0,131350
483,64155,76561198002708642,69650.0,139300
484,64155,76561198018566394,65425.0,130850
485,64155,76561198071702537,62425.0,124850
486,64155,76561198072083240,68900.0,137800
487,64155,76561198072321716,68300.0,136600
488,64155,76561198137761601,64375.0,128750
489,64155,76561198252434500,63725.0,127450
490,64156,76561197960282565,68800.0,206400
491,64156,76561197963694984,66866.66666666667,200600
492,64156,76561197969438752,65366.666666666664,196100
493,64156,76561197980944787,67833.33333333333,203500
494,64156,76561197988449791,64600.0,193800
495,64156,76561198032071879,63633.333333333336,190900
496,64156,76561198034581576,65266.666666666664,195800
497,64156,76561198045739761,66766.66666666667,200300
498,64156,76561198098344244,67566.66666666667,202700
499,64156,76561198140853900,64200.0,192600
500,64157,76561197995817501,73675.0,147350
501,64157,76561198006466707,70350.0,140700
502,64157,76561198012944495,69600.0,139200
503,64157,76561198026088156,75175.0,150350
504,64157,76561198044048033,73375.0,146750
505,64157,76561198054042778,72150.0,144300
506,64157,76561198059614402,72425.0,144850
507,64157,76561198080114546,70700.0,141400
508,64157,76561198222442504,71000.0,142000
509,64157,76561198400646282,75475.0,150950
510,64158,76561198012942306,63125.0,126250
511,64158,76561198026172148,73575.0,147150
512,64158,76561198027720879,63775.0,127550
513,64158,76561198063050058,62175.0,124350
514,64158,76561198085454463,63025.0,126050
515,64158,76561198116222443,70275.0,140550
516,64158,76561198210531413,72775.0,145550
517,64158,76561198265095395,63575.0,127150
518,64158,76561198278441856,72325.0,144650
519,64158,76561198950367286,72475.0,144950
520,64159,76561197960282565,74350.0,223050
521,64159,76561197963694984,71816.66666666667,215450
522,64159,76561197980944787,74316.66666666667,222950
523,64159,76561198045739761,71450.0,214350
524,64159,76561198074762801,69250.0,207750
525,64159,76561198098344244,72983.33333333333,218950
526,64159,76561198132026180,68983.33333333333,206950
527,64159,76561198231549032,69150.0,207450
528,64159,76561198315239020,70083.33333333333,210250
529,64159,76561198449485596,69783.33333333333,209350
530,64160,76561197967432889,84325.0,168650
531,64160,76561197978153090,89475.0,178950
532,64160,76561198028790343,87875.0,175750
533,64160,76561198064010365,82775.0,165550
534,64160,76561198088906330,82400.0,164800
535,64160,76561198096708443,83700.0,167400
536,64160,76561198099142153,77700.0,155400
537,64160,76561198124405065,85575.0,171150
538,64160,76561198155754447,82000.0,164000
539,64160,76561198298496976,81450.0,162900
540,64161,76561197960567532,64600.0,129200
541,64161,76561198007349761,71850.0,143700
542,64161,76561198073357348,69450.0,138900
543,64161,76561198097100809,65450.0,130900
544,64161,76561198107721762,64200.0,128400
545,64161,76561198153678139,71000.0,142000
546,64161,76561198158971650,69450.0,138900
547,64161,76561198163780030,69550.0,139100
548,64161,76561198428709440,63100.0,126200
549,64161,76561199018227059,67550.0,135100
550,64164,76561197962259492,72300.0,144600
551,64164,76561197972116173,72550.0,145100
552,64164,76561197975996546,71950.0,143900
553,64164,76561198006179810,75150.0,150300
554,64164,76561198046145400,74225.0,148450
555,64164,76561198051387296,76850.0,153700
556,64164,76561198065721547,75125.0,150250
557,64164,76561198080794467,73775.0,147550
558,64164,76561198092064968,70175.0,140350
559,64164,76561198143428757,72275.0,144550
560,64165,76561197989582314,77633.33333333333,232900
561,64165,76561197991047689,73850.0,221550
562,64165,76561198000772409,78966.66666666667,236900
563,64165,76561198011647361,74616.66666666667,223850
564,64165,76561198038447085,70450.0,211350
565,64165,76561198038749098,78833.33333333333,236500
566,64165,76561198072571142,77633.33333333333,232900
567,64165,76561198097860231,78600.0,235800
568,64165,76561198176618518,72216.66666666667,216650
569,64165,76561198215541549,73383.33333333333,220150
570,64166,76561197961610974,59575.0,119150
571,64166,76561197962148507,63775.0,127550
572,64166,76561197989423065,60675.0,121350
573,64166,76561197999584343,60475.0,120950
574,64166,76561198027348753,65475.0,130950
575,64166,76561198031908632,65825.0,131650
576,64166,76561198041416993,59025.0,118050
577,64166,76561198063336407,57025.0,114050
578,64166,76561198146202997,65225.0,130450
579,64166,76561198210763837,61775.0,123550
580,64167,76561197965809411,72133.33333333333,216400
581,64167,76561197985097994,72566.66666666667,217700
582,64167,76561198002708642,72500.0,217500
583,64167,76561198031554200,75466.66666666667,226400
584,64167,76561198031651584,75433.33333333333,226300
585,64167,76561198072083240,73633.33333333333,220900
586,64167,76561198072089680,73600.0,220800
587,64167,76561198072321716,73700.0,221100
588,64167,76561198076775225,73533.33333333333,220600
589,64167,76561198138828475,76500.0,229500
590,64168,76561197961134282,75750.0,151500
591,64168,76561197995817501,78475.0,156950
592,64168,76561198000827804,75150.0,150300
593,64168,76561198026088156,79925.0,159850
594,64168,76561198040577200,77050.0,154100
595,64168,76561198044048033,79075.0,158150
596,64168,76561198045898864,75250.0,150500
597,64168,76561198059614402,78325.0,156650
598,64168,76561198400646282,82025.0,164050
599,64168,76561198799340122,74350.0,148700
600,64169,76561197967432889,85250.0,255750
601,64169,76561197969438752,90816.66666666667,272450
602,64169,76561197978153090,87016.66666666667,261050
603,64169,76561197988449791,89516.66666666667,268550
604,64169,76561198028790343,89216.66666666667,267650
605,64169,76561198032071879,89750.0,269250
606,64169,76561198034581576,89816.66666666667,269450
607,64169,76561198064010365,84550.0,253650
608,64169,76561198124405065,83950.0,251850
609,64169,76561198140853900,89550.0,268650
610,64170,76561197996370184,71866.66666666667,215600
611,64170,76561198033438750,66150.0,198450
612,64170,76561198043769572,73133.33333333333,219400
613,64170,76561198058500492,73533.33333333333,220600
614,64170,76561198064058958,70933.33333333333,212800
615,64170,76561198131690816,65616.66666666667,196850
616,64170,76561198134164683,68216.66666666667,204650
617,64170,76561198164970560,74366.66666666667,223100
618,64170,76561198169560297,68350.0,205050
619,64170,76561198215434685,65883.33333333333,197650
620,64171,76561197973140692,107900.0,215800
621,64171,76561197973730803,97200.0,194400
622,64171,76561197975788552,104150.0,208300
623,64171,76561197991451104,96850.0,193700
624,64171,76561198010975327,98000.0,196000
625,64171,76561198025448130,102250.0,204500
626,64171,76561198044840457,105100.0,210200
627,64171,76561198064353169,95650.0,191300
628,64171,76561198118196092,99150.0,198300
629,64171,76561198119098292,102900.0,205800
630,64173,76561197973140692,71966.66666666667,215900
631,64173,76561197975788552,70933.33333333333,212800
632,64173,76561198000968105,75516.66666666667,226550
633,64173,76561198006282027,75283.33333333333,225850
634,64173,76561198025448130,72866.66666666667,218600
635,64173,76561198044840457,73200.0,219600
636,64173,76561198048720735,74916.66666666667,224750
637,64173,76561198119098292,69200.0,207600
638,64173,76561198119114947,75683.33333333333,227050
639,64173,76561198155055663,75883.33333333333,227650
640,64175,76561198006813049,78083.33333333333,234250
641,64175,76561198018347780,77550.0,232650
642,64175,76561198026011807,77583.33333333333,232750
643,64175,76561198027229236,76716.66666666667,230150
644,64175,76561198091947107,76250.0,228750
645,64175,76561198132948107,76383.33333333333,229150
646,64175,76561198242601266,73416.66666666667,220250
647,64175,76561198307975279,78116.66666666667,234350
648,64175,76561198388056582,78183.33333333333,234550
649,64175,76561198885430317,76850.0,230550
650,64176,76561198007789991,78125.0,156250
651,64176,76561198017973195,74500.0,149000
652,64176,76561198029254266,74500.0,149000
653,64176,76561198046454504,79425.0,158850
654,64176,76561198104225811,81075.0,162150
655,64176,76561198122668381,79125.0,158250
656,64176,76561198150037027,75650.0,151300
657,64176,76561198174635763,74150.0,148300
658,64176,76561198279427248,73950.0,147900
659,64176,76561198835935201,79175.0,158350
660,64177,76561197992027175,68150.0,136300
661,64177,76561197996566632,66850.0,133700
662,64177,76561198000828093,79350.0,158700
663,64177,76561198061971891,79825.0,159650
664,64177,76561198105918250,71600.0,143200
665,64177,76561198162883918,69050.0,138100
666,64177,76561198171719689,77575.0,155150
667,64177,76561198182819783,2000.0,2000
668,64177,76561198233075160,77025.0,154050
669,64177,76561198875211838,68450.0,136900
670,64177,76561198976995212,78325.0,156650
671,64178,76561198017094694,76400.0,229200
672,64178,76561198081348304,71600.0,214800
673,64178,76561198102906760,73166.66666666667,219500
674,64178,76561198121509225,74666.66666666667,224000
675,64178,76561198153580037,73933.33333333333,221800
676,64178,76561198188443759,75100.0,225300
